module,type,name,res_id,src,value,comments
sale,code,addons/sale/models/sale_order.py,1465,"Cannot create an invoice. No items are available to invoice.

To resolve this issue, please ensure that:
   • The products have been delivered before attempting to invoice them.
   • The invoicing policy of the product is configured correctly.

If you want to invoice based on ordered quantities instead:
   • For consumable or storable products, open the product, go to the 'General Information' tab and change the 'Invoicing Policy' from 'Delivered Quantities' to 'Ordered Quantities'.
   • For services (and other products), change the 'Invoicing Policy' to 'Prepaid/Fixed Price'.
",,odoo-python
sale,code,addons/sale/models/sale_order.py,1755,View Quotation,View Proforma Invoice,odoo-python
sale,code,addons/sale/models/sale_order.py,1755,Sign & Pay Quotation,Sign & Pay Proforma Invoice,odoo-python
sale,code,addons/sale/models/sale_order.py,1757,Accept & Sign Quotation,Accept & Sign Proforma Invoice,odoo-python
sale,code,addons/sale/models/sale_order.py,1759,Accept & Pay Quotation,Accept & Pay Proforma Invoice,odoo-python
sale,code,addons/sale/models/sale_order.py,1761,View Quotation,View Proforma Invoice,odoo-python
sale,code,addons/sale/models/sale_order.py,1800,Customer,,odoo-python
sale,code,addons/sale/models/sale_order.py,1892,Generated Orders,,odoo-python
sale,code,addons/sale/models/sale_order.py,1904,No attachment was provided,,odoo-python
sale,code,addons/sale/models/sale_order.py,1935,Error importing attachment '%(file_name)s' as order (decoder=%(decoder)s),,odoo-python
sale,code,addons/sale/models/sale_order.py,2028,sale order,,odoo-python
sale,code,addons/sale/models/sale_order.py,2058,Upsell %(order)s for customer %(customer)s,,odoo-python
sale,code,addons/sale/models/sale_order.py,2090,Down Payments,,odoo-python
sale,code,addons/sale/models/account_move_line.py,86,The Sales Order %(order)s to be reinvoiced must be validated before registering expenses.,,odoo-python
sale,code,addons/sale/models/account_move_line.py,91,The Sales Order %(order)s to be reinvoiced is cancelled. You cannot register an expense on a cancelled Sales Order.,,odoo-python
sale,code,addons/sale/models/account_move_line.py,97,The Sales Order %(order)s to be reinvoiced is currently locked. You cannot register an expense on a locked Sales Order.,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,410,Option for: %s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,413,Option: %s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,448,%(attribute)s: %(values)s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,462,Down Payments,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,465,Down Payment,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,469,Down Payment: %(date)s (Draft),,odoo-python
sale,code,addons/sale/models/sale_order_line.py,472,Down Payment (Cancelled),,odoo-python
sale,code,addons/sale/models/sale_order_line.py,481,Down Payment (ref: %(reference)s on %(date)s),,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1168,A sale order line's combo item must be among its linked line's available combo items.,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1173,A sale order line's product must match its combo item's product.,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1191,Warning for %s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1203,Warning,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1204,This product is packaged by %(pack_size).2f %(pack_name)s. You should sell %(quantity).2f %(unit)s.,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1238,Extra line with %s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1251,You cannot change the type of a sale order line. Instead you should delete the current line and create a new line of the proper type.,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1258,You cannot modify the product of this order line.,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1289,"It is forbidden to modify the following fields in a locked order:
%s",,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1315,The ordered quantity has been updated.,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1321,Ordered Quantity: %(old_qty)s -> %(new_qty)s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1327,Delivered Quantity: %s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1328,Invoiced Quantity: %s,,odoo-python
sale,code,addons/sale/models/sale_order_line.py,1352,"Once a sales order is confirmed, you can't remove one of its lines (we need to track if something gets invoiced or delivered).
                Set the quantity to 0 instead.",,odoo-python
sale,code,addons/sale/models/product_template.py,85,"Invoice after delivery, based on quantities delivered, not ordered.",,odoo-python
sale,code,addons/sale/models/product_template.py,88,You can invoice goods before they are delivered.,,odoo-python
sale,code,addons/sale/models/product_template.py,90,Invoice ordered quantities as soon as this service is sold.,,odoo-python
sale,code,addons/sale/models/product_template.py,140,"The following products cannot be restricted to the company %(company)s because they have already been used in quotations or sales orders in another company:
%(used_products)s
You can archive these products and recreate them with your company restriction instead, or leave them as shared product.","The following products cannot be restricted to the company %(company)s because they have already been used in proforma invoice or sales orders in another company:
%(used_products)s
You can archive these products and recreate them with your company restriction instead, or leave them as shared product.",odoo-python
sale,code,addons/sale/models/product_template.py,160,Warning,,odoo-python
sale,code,addons/sale/models/product_template.py,161,You cannot change the product's type because it is already used in sales orders.,,odoo-python
sale,code,addons/sale/models/product_template.py,182,Import Template for Products,,odoo-python
sale,code,addons/sale/models/product_template.py,208,The product (%(product)s) has incompatible values: %(value_list)s,,odoo-python
sale,code,addons/sale/models/product_template.py,233,Warning for %s,,odoo-python
sale,code,addons/sale/models/product_product.py,49,Warning,,odoo-python
sale,code,addons/sale/models/product_product.py,50,You cannot change the product's type because it is already used in sales orders.,,odoo-python
sale,code,addons/sale/models/product_product.py,71,Operation not supported,,odoo-python
sale,code,addons/sale/models/res_company.py,56,Prepayment percentage must be a valid percentage.,,odoo-python
sale,code,addons/sale/static/src/js/sale_product_field.js,136,Edit Configuration,,odoo-javascript
sale,code,addons/sale/static/src/js/product_card/product_card.xml,15,Product Image,,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,15,Let’s create a beautiful quotation in a few clicks .,Let’s create a beautiful proforma invoice in a few clicks .,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,22,Let’s create a beautiful quotation in a few clicks .,Let’s create a beautiful proforma invoice in a few clicks .,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,31,Build your first quotation right here!,,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,40,"Search a customer name, or create one on the fly.",,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,51,Click here to add some products or services to your quotation.,Click here to add some products or services to your proforma invoice.,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,63,"Select a product, or create a new one on the fly.",,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,77,add the price of your product.,,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,92,<b>Send the quote</b> to yourself and check what the customer will receive.,,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,97,let's continue,,odoo-javascript
sale,code,addons/sale/static/src/js/tours/sale.js,103,Go ahead and send the quotation.,Go ahead and send the proforma invoice.,odoo-javascript
sale,code,addons/sale/static/src/js/quantity_buttons/quantity_buttons.xml,10,Remove one,,odoo-javascript
sale,code,addons/sale/static/src/js/quantity_buttons/quantity_buttons.xml,24,Add one,,odoo-javascript
sale,code,addons/sale/static/src/js/product_template_attribute_line/product_template_attribute_line.js,140,Enter a customized value,,odoo-javascript
sale,code,addons/sale/static/src/js/product/product.xml,9,Product Image,,odoo-javascript
sale,code,addons/sale/static/src/js/product/product.xml,20,This option or combination of options is not available,,odoo-javascript
sale,code,addons/sale/static/src/js/product/product.xml,46,Remove,,odoo-javascript
sale,code,addons/sale/static/src/js/product/product.xml,65,Add,,odoo-javascript
sale,code,addons/sale/static/src/js/combo_configurator_dialog/combo_configurator_dialog.js,139,Total: %s,,odoo-javascript
sale,code,addons/sale/static/src/js/combo_configurator_dialog/combo_configurator_dialog.xml,31,Confirm,,odoo-javascript
sale,code,addons/sale/static/src/js/combo_configurator_dialog/combo_configurator_dialog.xml,38,Cancel,,odoo-javascript
sale,code,addons/sale/static/src/js/product_configurator_dialog/product_configurator_dialog.js,46,Configure your product,,odoo-javascript
sale,code,addons/sale/static/src/js/product_configurator_dialog/product_configurator_dialog.xml,15,Confirm,,odoo-javascript
sale,code,addons/sale/static/src/js/product_configurator_dialog/product_configurator_dialog.xml,22,Cancel,,odoo-javascript
sale,code,addons/sale/static/src/js/product_list/product_list.js,20,Add optional products,,odoo-javascript
sale,code,addons/sale/static/src/js/product_list/product_list.js,24,Total: %s,,odoo-javascript
sale,code,addons/sale/static/src/js/product_list/product_list.xml,14,Product,,odoo-javascript
sale,code,addons/sale/static/src/js/product_list/product_list.xml,15,Quantity,,odoo-javascript
sale,code,addons/sale/static/src/js/product_list/product_list.xml,20,Price,,odoo-javascript
sale,code,addons/sale/static/src/js/sale_action_helper/sale_action_helper_dialog.xml,23,Your browser does not support iframe.,,odoo-javascript
sale,code,addons/sale/static/src/js/sale_action_helper/sale_action_helper_dialog.xml,23,Sale,,odoo-javascript
sale,code,addons/sale/static/src/xml/sales_team_progress_bar_template.xml,11,Click to define an invoicing target,,odoo-javascript
sale,code,addons/sale/controllers/portal.py,45,Order Date,,odoo-python
sale,code,addons/sale/controllers/portal.py,152,Quotation viewed by customer %s,Proforma invoice viewed by customer %s,odoo-python
sale,code,addons/sale/controllers/portal.py,272,Invalid order.,,odoo-python
sale,code,addons/sale/controllers/portal.py,275,The order is not in a state requiring customer signature.,,odoo-python
sale,code,addons/sale/controllers/portal.py,277,Signature is missing.,,odoo-python
sale,code,addons/sale/controllers/portal.py,287,Invalid signature data.,,odoo-python
sale,code,addons/sale/controllers/portal.py,301,Order signed by %s,,odoo-python
sale,code,addons/sale/controllers/portal.py,384,The access token is invalid.,,odoo-python
sale,code,addons/sale/controllers/portal.py,420,The provided parameters are invalid.,,odoo-python
sale,code,addons/sale/controllers/portal.py,427,The provided parameters are invalid.,,odoo-python
